DOY_TIME;Year;DOY;Time;TIME_DEC;P;FCO2_final_op;Rnet;CO2;H2O;Air_T;Mean_U;RhoCp
307.08;2000;307;200;2;101.864;0.20922;-5.59493;726.62;4.21;-1.159;2.70439344;1321.05
307.10;2000;307;230;2.5;101.84066;0.21652;-6.04479;726.24;4.17;-1.205;2.83713478;1321.32485
307.13;2000;307;300;3;101.815;0.69612;-7.75012;723.66;4.08;-1.255;2.90872821;1321.87775
307.14;2000;307;330;3.5;101.80866;0.24873;-6.34717;723.30;4.10;-1.301;2.69656884;1320.96478
307.17;2000;307;400;4;101.811;0.23182;-5.26749;724.21;4.13;-1.223;2.62368345;1320.90473
307.18;2000;307;430;4.5;101.79367;0.4407;-5.09217;724.45;4.11;-1.221;2.76408349;1320.94217
307.21;2000;307;500;5;101.76233;0.45418;-5.27001;725.51;4.06;-1.226;2.64783861;1321.46398
307.22;2000;307;530;5.5;101.76;0.10934;-7.97528;721.89;4.03;-1.328;2.29054167;1322.27884
307.25;2000;307;600;6;101.75767;0.02072;-6.79368;722.31;3.99;-1.412;1.97819453;1323.28641
307.26;2000;307;630;6.5;101.74367;0.68264;-9.98095;720.33;3.94;-1.514;2.49033166;1323.75764
307.29;2000;307;700;7;101.72633;0.55569;-7.27166;719.16;3.89;-1.55;2.47820677;1325.01185
307.30;2000;307;730;7.5;101.72234;0.20118;-9.16686;719.95;3.86;-1.628;2.01814992;1326.5266
307.33;2000;307;800;8;101.718;-0.09002;-7.39294;720.66;3.84;-1.753;2.37816595;1327.21507
307.35;2000;307;830;8.5;101.715;0.46723;-4.36654;724.07;3.85;-1.78;1.99923463;1328.61376
307.38;2000;307;900;9;101.7;0.13544;-9.3415;752.99;1.84;-1.979;1.8595778;1300
307.39;2000;307;930;9.5;101.68133;0.12222;-16.35038;752.99;1.84;-2.309;1.706564643;1300
307.42;2000;307;1000;10;101.677;0.11914;-14.4697;752.99;1.84;-2.483;1.68481655;1300
307.43;2000;307;1030;10.5;101.668;0.10196;-6.15086;752.99;1.84;-2.617;1.9074664;1300
307.46;2000;307;1100;11;101.653;-1.15911;-5.06831;737.85;3.72;-2.231;1.4063305;1330.5983
307.47;2000;307;1130;11.5;101.644;-0.41464;-2.87754;800.79;3.40;-1.924;1.69077271;1328.99898
307.50;2000;307;1200;12;101.63167;0.15732;-3.83999;752.99;1.84;-1.475;2.101538407;1300
307.51;2000;307;1230;12.5;101.62267;0.18483;-5.21886;752.99;1.84;-1.047;1.890941057;1300
307.54;2000;307;1300;13;101.61167;0.16215;-8.72487;752.99;1.84;-1.358;1.49736;1300
307.55;2000;307;1330;13.5;101.59533;0.15903;-1.08974;752.99;1.84;-1.419;1.128767793;1300
307.58;2000;307;1400;14;101.59233;0.16101;-11.4717;752.99;1.84;-1.274;0.937829357;1300
307.60;2000;307;1430;14.5;101.58233;0.15137;-7.65763;752.99;1.84;-1.57;0.7611933;1300
307.63;2000;307;1500;15;101.56667;0.14264;-15.7584;752.99;1.84;-1.673;0.37093335;1300
307.64;2000;307;1530;15.5;101.54633;0.14272;-10.50896;752.99;1.84;-1.669;0.0832;1300
307.67;2000;307;1600;16;101.54;0.14501;-7.60702;752.99;1.84;-1.643;0.8431503;1300
307.68;2000;307;1630;16.5;101.53233;0.13375;-4.76907;752.99;1.84;-1.754;1.563621993;1300
307.71;2000;307;1700;17;101.514;0.14691;-5.1385;752.99;1.84;-1.632;2.239365493;1300
307.72;2000;307;1730;17.5;101.50867;0.14975;-8.34182;752.99;1.84;-1.593;1.933714093;1300
307.75;2000;307;1800;18;101.50367;0.14034;-14.97781;752.99;1.84;-1.805;1.91252845;1300
307.76;2000;307;1830;18.5;101.492;0.12957;-14.33578;752.99;1.84;-2.179;2.222117;1300
307.79;2000;307;1900;19;101.47334;0.13754;-10.10304;752.99;1.84;-2.161;2.07660315;1300
307.80;2000;307;1930;19.5;101.47;0.13754;-9.82711;752.99;1.84;-2.116;1.94723965;1300
307.83;2000;307;2000;20;101.45867;0.13305;-5.59693;752.99;1.84;-2.183;1.54870365;1300
307.85;2000;307;2030;20.5;101.45;0.12699;-8.22711;752.99;1.84;-2.254;1.543052393;1300
307.88;2000;307;2100;21;101.443;0.1221;-8.06407;752.99;1.84;-2.516;1.463800457;1300
307.89;2000;307;2130;21.5;101.42167;0.124;-5.84359;752.99;1.84;-2.444;1.340490043;1300
307.92;2000;307;2200;22;101.416;0.1221;-7.23287;752.99;1.84;-2.543;1.7398563;1300
307.93;2000;307;2230;22.5;101.40267;0.10995;-7.69859;752.99;1.84;-2.67;1.540240143;1300
307.96;2000;307;2300;23;101.396;0.10673;-6.7952;752.99;1.84;-2.751;1.217206307;1300
307.97;2000;307;2330;23.5;101.38767;0.10594;-6.71985;752.99;1.84;-2.728;1.060363107;1300
308.00;2000;308;0;0;101.38633;0.10524;-9.29267;752.99;1.84;-2.806;1.036097407;1300
308.01;2000;308;30;0.5;101.36733;0.10186;-9.04574;752.99;1.84;-3.023;1.7501411;1300
308.04;2000;308;100;1;101.34133;0.10493;-10.48912;752.99;1.84;-2.945;2.375156993;1300
308.05;2000;308;130;1.5;101.31233;0.09568;-14.70409;752.99;1.84;-3.214;2.644945457;1300
308.08;2000;308;200;2;101.29634;0.05914;-15.67535;752.99;1.84;-3.745;1.946329043;1300
308.10;2000;308;230;2.5;101.27333;0.04924;-25.35186;752.99;1.84;-4.332;2.237008507;1300
308.13;2000;308;300;3;101.25233;0.02773;-22.80241;752.99;1.84;-4.933;2.513091107;1300
308.14;2000;308;330;3.5;101.23467;0.06491;-37.38114;752.99;1.84;-5.655;2.644329493;1300
308.17;2000;308;400;4;101.219;0.05824;-33.49154;752.99;1.84;-6.501;2.667041707;1300
308.18;2000;308;430;4.5;101.201;0.04557;-29.91146;752.99;1.84;-6.96;2.7140197;1300
308.21;2000;308;500;5;101.18734;0.06123;-30.52444;752.99;1.84;-7.93;2.742249307;1300
308.22;2000;308;530;5.5;101.174;0.07616;-40.04038;752.99;1.84;-9.3;2.26574705;1300
308.25;2000;308;600;6;101.16433;0.08028;-36.78271;752.99;1.84;-10.91;2.099770707;1300
308.26;2000;308;630;6.5;101.16533;-0.01135;-28.19045;752.99;1.84;-11.35;1.864613093;1300
308.29;2000;308;700;7;101.14767;0.02697;-9.24305;752.99;1.84;-11.21;2.392459;1300
308.30;2000;308;730;7.5;101.14233;0.01693;-6.24048;752.99;1.84;-10.05;2.0312054;1300
308.33;2000;308;800;8;101.13033;0.00186;-2.11849;752.99;1.84;-8.8;2.286263057;1300
308.35;2000;308;830;8.5;101.119;0.00841;-0.63517;752.99;1.84;-7.42;2.224741793;1300
308.38;2000;308;900;9;101.09833;0.01463;-5.36508;752.99;1.84;-7.06;2.526991657;1300
308.39;2000;308;930;9.5;101.095;0.01787;-9.24174;752.99;1.84;-7.25;2.503154543;1300
308.42;2000;308;1000;10;101.084;0.01044;-1.83728;752.99;1.84;-7.11;2.562452843;1300
308.43;2000;308;1030;10.5;101.06633;0.01253;1.98056;752.99;1.84;-6.462;2.904101043;1300
308.46;2000;308;1100;11;101.05167;0.02205;3.65026;752.99;1.84;-5.947;3.07904975;1300
308.47;2000;308;1130;11.5;101.04;0.02651;3.97664;752.99;1.84;-5.563;3.1008246;1300
308.50;2000;308;1200;12;101.02033;0.02878;6.80279;752.99;1.84;-5.388;3.19523585;1300
308.51;2000;308;1230;12.5;100.99633;0.05157;3.1468;752.99;1.84;-4.969;3.828126043;1300
308.54;2000;308;1300;13;100.979;0.05069;0.454;752.99;1.84;-4.146;4.520019893;1300
308.55;2000;308;1330;13.5;100.955;0.11376;2.5245;752.99;1.84;-3.526;5.033108157;1300
308.58;2000;308;1400;14;100.922;0.15035;0.3489;752.99;1.84;-3.049;4.9644625;1300
308.60;2000;308;1430;14.5;100.904;0.14365;-12.09803;752.99;1.84;-2.909;5.274800957;1300
308.63;2000;308;1500;15;100.877;0.14668;-3.87999;752.99;1.84;-2.625;5.24833905;1300
308.64;2000;308;1530;15.5;100.853;0.14596;-6.57606;752.99;1.84;-2.306;5.28321095;1300
308.67;2000;308;1600;16;100.83433;0.14905;-6.1534;752.99;1.84;-2.093;5.626680443;1300
308.68;2000;308;1630;16.5;100.831;0.15521;-5.08713;752.99;1.84;-1.85;5.24303595;1300
308.71;2000;308;1700;17;100.83733;0.15234;-7.29391;752.99;1.84;-1.639;5.051615493;1300
308.72;2000;308;1730;17.5;100.848;0.15406;-7.8788;752.99;1.84;-1.508;4.549722557;1300
308.75;2000;308;1800;18;100.85767;0.16203;-4.83571;752.99;1.84;-1.22;4.59734335;1300
308.76;2000;308;1830;18.5;100.883;0.18129;-8.16997;752.99;1.84;-1.082;5.7027183;1300
308.79;2000;308;1900;19;100.92167;0.16037;-3.38682;752.99;1.84;-1.026;6.318065357;1300
308.80;2000;308;1930;19.5;100.96133;0.15875;-3.58277;752.99;1.84;-1.363;6.384434457;1300
308.83;2000;308;2000;20;100.99433;0.15254;-7.21115;752.99;1.84;-1.962;5.46962295;1300
308.85;2000;308;2030;20.5;101.023;0.14442;-12.63508;752.99;1.84;-2.498;5.830019457;1300
308.88;2000;308;2100;21;101.047;0.14251;-11.32702;752.99;1.84;-2.885;5.334876;1300
308.89;2000;308;2130;21.5;101.07;0.13923;-6.64759;752.99;1.84;-3.032;5.020332587;1300
308.92;2000;308;2200;22;101.095;0.14176;-6.77375;752.99;1.84;-3.05;6.14552715;1300
308.93;2000;308;2230;22.5;101.12367;0.14176;-6.80408;752.99;1.84;-3.05;4.513029443;1300
308.96;2000;308;2300;23;101.14567;0.13549;-10.36172;752.99;1.84;-3.252;4.999120107;1300
308.97;2000;308;2330;23.5;101.161;0.13549;-10.33542;752.99;1.84;-3.229;4.668560207;1300
309.00;2000;309;0;0;101.18433;0.55207;-11.77478;735.80;3.26;-3.368;2.95913321;1335.63685
309.01;2000;309;30;0.5;101.194;0.13599;-21.51128;734.22;3.20;-3.712;2.99197063;1337.93588
309.04;2000;309;100;1;101.20767;0.07951;-30.22577;735.00;3.18;-4.219;2.86743811;1338.9134
309.05;2000;309;130;1.5;101.20566;-0.08823;-26.11844;737.40;3.05;-4.44;2.6856557;1339.40153
309.08;2000;309;200;2;101.20767;0.20991;-49.36753;752.99;1.84;-5.206;3.597414357;1300
309.10;2000;309;230;2.5;101.21567;-0.00789;-44.67495;739.65;2.88;-6.161;3.02721671;1337.5301
309.13;2000;309;300;3;101.22;-0.07302;-37.45646;739.35;2.91;-6.109;3.14185883;1337.09013
309.14;2000;309;330;3.5;101.22267;0.14355;-26.8354;740.02;2.92;-6.078;2.7751124;1337.24308
309.17;2000;309;400;4;101.21233;0.11011;-21.11518;739.38;2.98;-5.973;2.71854641;1336.44236
309.18;2000;309;430;4.5;101.192;0.15089;-11.76323;738.34;3.05;-5.794;2.74607386;1334.95139
309.21;2000;309;500;5;101.17533;0.11282;-16.60582;737.18;3.17;-5.444;2.89583393;1333.43041
309.22;2000;309;530;5.5;101.161;0.23624;-11.38491;735.28;3.30;-5.085;3.16120967;1330.55803
309.25;2000;309;600;6;101.135;0.11506;-11.72162;733.46;3.36;-4.498;3.79140452;1328.7702
309.26;2000;309;630;6.5;101.125;0.05832;-15.94998;733.14;3.34;-4.066;4.11181791;1328.45105
309.29;2000;309;700;7;101.109;0.03717;-13.85668;732.64;3.33;-3.961;4.80470733;1328.11807
309.30;2000;309;730;7.5;101.091;0.1244;-13.86583;732.18;3.32;-3.82;4.0801144;1328.5577
309.33;2000;309;800;8;101.07767;0.08248;-14.36626;731.82;3.34;-3.838;4.10022888;1328.61682
309.35;2000;309;830;8.5;101.059;-0.12316;-13.84644;731.83;3.34;-3.859;4.1822063;1332.93457
309.38;2000;309;900;9;101.03367;0.06026;-13.29174;731.77;3.34;-3.83;4.69838091;1334.7417
309.39;2000;309;930;9.5;101.015;0.08084;-13.13383;731.53;3.39;-3.75;5.28333754;1334.49976
309.42;2000;309;1000;10;100.996;0.11886;-13.40016;730.40;3.45;-3.676;5.32705154;1334.10662
309.43;2000;309;1030;10.5;100.98067;-0.07004;-14.4588;729.19;3.48;-3.564;5.94179542;1334.09975
309.46;2000;309;1100;11;100.95767;-0.50235;-14.46105;728.56;3.48;-3.519;5.87017781;1335.4978
309.47;2000;309;1130;11.5;100.928;-0.22827;-20.26144;728.12;3.47;-3.707;6.41780674;1334.98187
309.50;2000;309;1200;12;100.90567;-0.62639;-13.10705;727.23;3.47;-3.683;6.86675457;1332.76408
309.51;2000;309;1230;12.5;100.88366;0.17915;-11.10531;727.15;3.42;-3.62;6.59412887;1336.6743
309.54;2000;309;1300;13;100.87267;0.30996;-29.29194;728.11;3.31;-3.88;5.98591681;1337.71311
309.55;2000;309;1330;13.5;100.84033;-0.05659;-33.391;727.95;3.31;-4.313;6.00477159;1338.12455
309.58;2000;309;1400;14;100.81;0.06793;-17.93666;752.99;1.84;-4.349;5.774577957;1300
309.60;2000;309;1430;14.5;100.785;0.07558;-27.27937;752.99;1.84;-4.276;5.391254943;1300
309.63;2000;309;1500;15;100.75133;0.07455;-12.19206;752.99;1.84;-4.305;5.56523945;1300
309.64;2000;309;1530;15.5;100.72567;0.07706;-12.59895;752.99;1.84;-4.032;5.715065363;1300
309.67;2000;309;1600;16;100.72;0.07119;-14.26122;752.99;1.84;-4.107;5.129394293;1300
309.68;2000;309;1630;16.5;100.72434;0.11224;-10.49057;752.99;1.84;-3.653;4.526206763;1300
309.71;2000;309;1700;17;100.72234;-0.4521;-11.81229;721.67;3.47;-3.51;5.43574046;1334.13194
309.72;2000;309;1730;17.5;100.715;0.00628;-15.6281;722.14;3.38;-3.643;4.85891969;1336.63815
309.75;2000;309;1800;18;100.70233;-0.12332;-17.83796;723.16;3.34;-4.001;4.95541267;1337.19503
309.76;2000;309;1830;18.5;100.687;-0.32963;-22.30883;724.38;3.22;-4.196;4.87651971;1337.15232
309.79;2000;309;1900;19;100.68167;0.21684;-37.4154;727.97;2.95;-4.587;4.9263789;1334.69671
309.80;2000;309;1930;19.5;100.67867;0.1541;-52.9955;730.18;2.81;-5.628;5.14022911;1336.9764
309.83;2000;309;2000;20;100.66667;0.9417;-42.46634;727.20;2.99;-6.181;5.59737485;1334.59878
309.85;2000;309;2030;20.5;100.67867;-0.2724;-13.36633;726.13;3.15;-5.587;5.84581513;1331.72399
309.88;2000;309;2100;21;100.695;0.20369;-13.62778;727.74;3.08;-4.879;4.09863445;1333.19451
309.89;2000;309;2130;21.5;100.69433;0.09558;-24.74118;729.94;2.95;-5.232;3.73727013;1336.19369
309.92;2000;309;2200;22;100.692;0.42466;-29.36782;730.19;2.95;-5.883;4.004847;1336.30014
309.93;2000;309;2230;22.5;100.68667;0.2844;-15.32402;731.13;2.91;-5.901;4.43908334;1336.74818
309.96;2000;309;2300;23;100.675;0.27345;-21.76824;731.72;2.92;-6.034;4.48159702;1336.76777
309.97;2000;309;2330;23.5;100.661;-0.13164;-20.41555;733.96;2.87;-5.974;3.67039545;1337.75802
310.00;2000;310;0;0;100.64533;0.10254;-26.65322;734.25;2.86;-6.213;3.49903583;1338.19964
310.01;2000;310;30;0.5;100.646;0.34203;-24.05128;732.73;2.87;-6.37;3.51652428;1337.61081
310.04;2000;310;100;1;100.65067;0.08768;-14.29958;730.94;2.92;-6.221;3.64930989;1336.86528
310.05;2000;310;130;1.5;100.64967;0.1075;-11.16448;729.38;2.89;-6.011;4.54120993;1336.39303
